epoch,train_loss,val_loss
1981,-14178.167867142341,
1982,-14175.762238078034,
1983,-14033.99400514812,
1984,-14095.931951092847,
1985,-13982.845962789017,-13275.617309570312
1986,-13986.739489252168,
1987,-14080.204750722543,
1988,-13964.969822525289,
1989,-14144.425324015534,
1990,-14097.217502483743,-13219.428161621094
1991,-13857.317636831647,
1992,-14053.097091763006,
1993,-14114.122538836706,
1994,-14116.851675397398,
1995,-14198.329220104768,-13314.495056152344
1996,-14129.935840408238,
1997,-14154.491425442558,
1998,-14183.226088330925,
1999,-14040.323778450145,
2000,-14167.755040868858,-13298.523254394531
